month,day,hour,energy
7,21,5,1180
7,21,6,1313
7,21,7,1945
7,21,8,1799
7,21,9,1811
7,21,10,1935
7,21,11,1647
7,21,12,1678
7,21,13,1704
7,21,14,1699
7,21,15,2037
7,21,16,2117
7,21,17,2041
7,21,18,1971
7,21,19,1785
7,21,20,1743
7,21,21,1681
7,21,22,1654
7,21,23,1058
7,21,24,994
7,22,1,759
7,22,2,671
7,22,3,515
7,22,4,446
7,22,5,479
7,22,6,725
7,22,7,1677
7,22,8,1526
7,22,9,1305
7,22,10,1739
7,22,11,1698
7,22,12,1722
7,22,13,1769
7,22,14,1941
7,22,15,1993
7,22,16,2097
7,22,17,1789
7,22,18,1890
7,22,19,1793
7,22,20,1568
7,22,21,1397
7,22,22,1418
7,22,23,805
7,22,24,646
7,23,1,784
7,23,2,772
7,23,3,598
7,23,4,700
7,23,5,840
7,23,6,991
7,23,7,1944
7,23,8,1833
7,23,9,1576
7,23,10,1597
7,23,11,1607
7,23,12,2130
7,23,13,2030
7,23,14,2323
7,23,15,2431
7,23,16,2470
7,23,17,2483
7,23,18,2362
7,23,19,2343
7,23,20,2375
7,23,21,2281
7,23,22,2227
7,23,23,1987
7,23,24,1907
7,24,1,2182
7,24,2,2167
7,24,3,2142
7,24,4,2175
7,24,5,2024
7,24,6,1895
7,24,7,2029
7,24,8,1971
7,24,9,1854
7,24,10,1949
7,24,11,2069
7,24,12,2387
7,24,13,2410
7,24,14,2355
7,24,15,2297
7,24,16,2313
7,24,17,2288
7,24,18,2377
7,24,19,2377
7,24,20,2365
7,24,21,2356
7,24,22,2365
7,24,23,2241
7,24,24,2226
7,25,1,2141
7,25,2,2044
7,25,3,2039
7,25,4,2044
7,25,5,2141
7,25,6,2086
7,25,7,2068
7,25,8,1771
7,25,9,1979
7,25,10,1870
7,25,11,1946
7,25,12,2088
7,25,13,2113
7,25,14,2150
7,25,15,2149
7,25,16,2222
7,25,17,2193
7,25,18,2260
7,25,19,2278
7,25,20,2071
7,25,21,2226
7,25,22,2279
7,25,23,2157
7,25,24,2118
7,26,1,1973
7,26,2,1835
7,26,3,1961
7,26,4,1903
7,26,5,1898
7,26,6,2000
7,26,7,2136
7,26,8,2136
7,26,9,1766
7,26,10,1772
7,26,11,1945
7,26,12,2014
7,26,13,2179
7,26,14,2108
7,26,15,2093
7,26,16,2017
7,26,17,2044
7,26,18,1957
7,26,19,2087
7,26,20,2117
7,26,21,2211
7,26,22,2225
7,26,23,2213
7,26,24,2175
7,27,1,2189
7,27,2,2101
7,27,3,2160
7,27,4,2132
7,27,5,2104
7,27,6,2066
7,27,7,2236
7,27,8,2200
7,27,9,1923
7,27,10,2161
7,27,11,2302
7,27,12,2261
7,27,13,2139
7,27,14,2114
7,27,15,2091
7,27,16,2067
7,27,17,2041
7,27,18,2002
7,27,19,2086
7,27,20,2183
7,27,21,2228
7,27,22,2289
7,27,23,2102
7,27,24,2300
7,28,1,2322
7,28,2,2332
7,28,3,2351
7,28,4,2357
7,28,5,2440
7,28,6,2379
7,28,7,2348
7,28,8,2420
7,28,9,2342
7,28,10,2341
7,28,11,2262
7,28,12,2290
7,28,13,2150
7,28,14,2101
7,28,15,2048
7,28,16,2055
7,28,17,2053
7,28,18,2021
7,28,19,2080
7,28,20,2167
7,28,21,2223
7,28,22,2288
7,28,23,2384
7,28,24,2269
7,29,1,2106
7,29,2,2135
7,29,3,2104
7,29,4,2053
7,29,5,2104
7,29,6,2173
7,29,7,2221
7,29,8,2400
7,29,9,2435
7,29,10,2382
7,29,11,2337
7,29,12,2267
7,29,13,2162
7,29,14,2113
7,29,15,2107
7,29,16,2088
7,29,17,2094
7,29,18,2202
7,29,19,2346
7,29,20,2256
7,29,21,2320
7,29,22,2327
7,29,23,2337
7,29,24,2311
7,30,1,2368
7,30,2,2415
7,30,3,2400
7,30,4,2393
7,30,5,2410
7,30,6,2163
7,30,7,2040
7,30,8,1841
7,30,9,2024
7,30,10,2342
7,30,11,2363
7,30,12,2472
7,30,13,2495
7,30,14,2444
7,30,15,2435
7,30,16,2407
7,30,17,2393
7,30,18,2420
7,30,19,2425
7,30,20,2453
7,30,21,2390
7,30,22,2238
7,30,23,2205
7,30,24,2478
7,31,1,2499
7,31,2,2309
7,31,3,2337
7,31,4,2437
7,31,5,2506
7,31,6,2312
7,31,7,2204
7,31,8,2028
7,31,9,1941
7,31,10,2193
7,31,11,2179
7,31,12,2137
7,31,13,2195
7,31,14,2148
7,31,15,2303
7,31,16,2468
7,31,17,2615
7,31,18,2398
7,31,19,2434
7,31,20,2370
7,31,21,2356
7,31,22,2502
7,31,23,2447
7,31,24,2396
8,1,1,2103
8,1,2,2043
8,1,3,2157
8,1,4,2254
8,1,5,2279
8,1,6,2196
8,1,7,2419
8,1,8,2213
8,1,9,1972
8,1,10,2112
8,1,11,1992
8,1,12,2155
8,1,13,2213
8,1,14,2326
8,1,15,2295
8,1,16,2228
8,1,17,2278
8,1,18,2301
8,1,19,2322
8,1,20,2080
8,1,21,2026
8,1,22,1978
8,1,23,1848
8,1,24,1816
8,2,1,1622
8,2,2,1596
8,2,3,1814
8,2,4,1869
8,2,5,1954
8,2,6,2171
8,2,7,2412
8,2,8,2183
8,2,9,1604
8,2,10,1586
8,2,11,1697
8,2,12,1825
8,2,13,2191
8,2,14,2350
8,2,15,1852
8,2,16,1610
8,2,17,1630
8,2,18,1715
8,2,19,1410
8,2,20,1564
8,2,21,1438
8,2,22,1574
8,2,23,1830
8,2,24,1919
8,3,1,1885
8,3,2,2008
8,3,3,2127
8,3,4,2202
8,3,5,2212
8,3,6,2215
8,3,7,2214
8,3,8,2105
8,3,9,2149
8,3,10,1926
8,3,11,1924
8,3,12,2056
8,3,13,2136
8,3,14,2127
8,3,15,2091
8,3,16,2098
8,3,17,2134
8,3,18,2086
8,3,19,2174
8,3,20,2142
8,3,21,2118
8,3,22,2184
8,3,23,2198
8,3,24,1913
8,4,1,1933
8,4,2,1949
8,4,3,1975
8,4,4,1985
8,4,5,1835
8,4,6,1797
8,4,7,2140
8,4,8,2114
8,4,9,1766
8,4,10,1656
8,4,11,1719
8,4,12,2039
8,4,13,2062
8,4,14,2135
8,4,15,2096
8,4,16,1836
8,4,17,1908
8,4,18,1914
8,4,19,1754
8,4,20,1849
8,4,21,1802
8,4,22,1673
8,4,23,1918
8,4,24,1755
8,5,1,1989
8,5,2,1918
8,5,3,2010
8,5,4,2179
8,5,5,2219
8,5,6,2243
8,5,7,2497
8,5,8,2244
8,5,9,2438
8,5,10,2184
8,5,11,2096
8,5,12,2053
8,5,13,2058
8,5,14,2080
8,5,15,2003
8,5,16,2005
8,5,17,1945
8,5,18,1964
8,5,19,1947
8,5,20,2000
8,5,21,2083
8,5,22,2263
8,5,23,2224
8,5,24,2345
8,6,1,2404
8,6,2,2191
8,6,3,2076
8,6,4,2104
8,6,5,2108
8,6,6,2123
8,6,7,1982
8,6,8,2001
8,6,9,1989
8,6,10,1938
8,6,11,1843
8,6,12,2000
8,6,13,1881
8,6,14,1945
8,6,15,1836
8,6,16,1706
8,6,17,1907
8,6,18,2096
8,6,19,1955
8,6,20,2020
8,6,21,2228
8,6,22,2273
8,6,23,2279
8,6,24,2080
8,7,1,2033
8,7,2,1984
8,7,3,2013
8,7,4,1970
8,7,5,1931
8,7,6,1921
8,7,7,1987
8,7,8,1790
8,7,9,1000
8,7,10,1253
8,7,11,1385
8,7,12,1689
8,7,13,1617
8,7,14,1736
8,7,15,2025
8,7,16,2242
8,7,17,2326
8,7,18,2313
8,7,19,2390
8,7,20,2399
8,7,21,2357
8,7,22,2398
8,7,23,2247
8,7,24,2205
8,8,1,2151
8,8,2,1896
8,8,3,1886
8,8,4,1896
8,8,5,1773
8,8,6,1930
8,8,7,2089
8,8,8,2389
8,8,9,2025
8,8,10,1958
8,8,11,1925
8,8,12,2430
8,8,13,2385
8,8,14,2362
8,8,15,2362
8,8,16,2435
8,8,17,2394
8,8,18,2450
8,8,19,2527
8,8,20,2504
8,8,21,2493
8,8,22,2454
8,8,23,2188
8,8,24,2053
8,9,1,2081
8,9,2,2132
8,9,3,2144
8,9,4,2028
8,9,5,2025
8,9,6,2190
8,9,7,2293
8,9,8,2291
8,9,9,2118
8,9,10,2338
8,9,11,2454
8,9,12,2511
8,9,13,2470
8,9,14,2549
8,9,15,2462
8,9,16,2501
8,9,17,2516
8,9,18,2433
8,9,19,2461
8,9,20,2423
8,9,21,2357
8,9,22,2489
8,9,23,2175
8,9,24,2173
8,10,1,1981
8,10,2,1961
8,10,3,1914
8,10,4,1938
8,10,5,1896
8,10,6,1985
8,10,7,1844
8,10,8,1985
8,10,9,1972
8,10,10,2431
8,10,11,2387
8,10,12,2343
8,10,13,2397
8,10,14,2432
8,10,15,2403
8,10,16,2363
8,10,17,2238
8,10,18,2380
8,10,19,2312
8,10,20,2229
8,10,21,2062
8,10,22,1972
8,10,23,1903
8,10,24,2030
8,11,1,1564
8,11,2,1366
8,11,3,1622
8,11,4,1579
8,11,5,1408
8,11,6,1514
8,11,7,1995
8,11,8,2344
8,11,9,2350
8,11,10,2113
8,11,11,1992
8,11,12,2220
8,11,13,2374
8,11,14,2432
8,11,15,2424
8,11,16,2377
8,11,17,2212
8,11,18,2308
8,11,19,2435
8,11,20,2425
8,11,21,2426
8,11,22,2334
8,11,23,1805
8,11,24,1365
8,12,1,1146
8,12,2,1247
8,12,3,1407
8,12,4,1480
8,12,5,1432
8,12,6,1505
8,12,7,2124
8,12,8,1542
8,12,9,1367
8,12,10,1453
8,12,11,1534
8,12,12,1602
8,12,13,2110
8,12,14,2304
8,12,15,2342
8,12,16,2303
8,12,17,2084
8,12,18,1937
8,12,19,2113
8,12,20,2067
8,12,21,2046
8,12,22,1923
8,12,23,1084
8,12,24,877
8,13,1,927
8,13,2,876
8,13,3,968
8,13,4,968
8,13,5,877
8,13,6,832
8,13,7,1175
8,13,8,738
8,13,9,639
8,13,10,886
8,13,11,1301
8,13,12,1319
8,13,13,1542
8,13,14,1580
8,13,15,1976
8,13,16,1921
8,13,17,2058
8,13,18,1984
8,13,19,2025
8,13,20,1987
8,13,21,1938
8,13,22,1682
8,13,23,1324
8,13,24,1377
8,14,1,1352
8,14,2,1386
8,14,3,1445
8,14,4,1581
8,14,5,1580
8,14,6,1464
8,14,7,1426
8,14,8,1151
8,14,9,304
8,14,10,1030
8,14,11,1269
8,14,12,1562
8,14,13,1816
8,14,14,2012
8,14,15,2441
8,14,16,2502
8,14,17,2476
8,14,18,2404
8,14,19,2334
8,14,20,2207
8,14,21,2185
8,14,22,2136
8,14,23,1955
8,14,24,1792
8,15,1,1951
8,15,2,1898
8,15,3,1942
8,15,4,1972
8,15,5,2115
8,15,6,2013
8,15,7,2409
8,15,8,2438
8,15,9,2317
8,15,10,2081
8,15,11,2238
8,15,12,2200
8,15,13,2381
8,15,14,2376
8,15,15,2414
8,15,16,2369
8,15,17,2571
8,15,18,2546
8,15,19,2593
8,15,20,2544
8,15,21,2380
8,15,22,2300
8,15,23,2322
8,15,24,2386
8,16,1,2150
8,16,2,1972
8,16,3,1985
8,16,4,1961
8,16,5,2039
8,16,6,2135
8,16,7,2153
8,16,8,2011
8,16,9,1826
8,16,10,1712
8,16,11,1773
8,16,12,1962
8,16,13,2143
8,16,14,2097
8,16,15,2461
8,16,16,2493
8,16,17,2516
8,16,18,2537
8,16,19,2600
8,16,20,2582
8,16,21,2360
8,16,22,2489
8,16,23,2458
8,16,24,2276
8,17,1,2299
8,17,2,2220
8,17,3,2172
8,17,4,2132
8,17,5,2272
8,17,6,2551
8,17,7,2530
8,17,8,2502
8,17,9,2470
8,17,10,2381
8,17,11,2368
8,17,12,2465
8,17,13,2572
8,17,14,2544
8,17,15,2321
8,17,16,2414
8,17,17,2432
8,17,18,2556
8,17,19,2584
8,17,20,2566
8,17,21,2481
8,17,22,2182
8,17,23,2491
8,17,24,2396
8,18,1,2312
8,18,2,2175
8,18,3,2082
8,18,4,2083
8,18,5,2245
8,18,6,2270
8,18,7,2303
8,18,8,2494
8,18,9,2281
8,18,10,2322
8,18,11,2477
8,18,12,2493
8,18,13,2526
8,18,14,2543
8,18,15,2595
8,18,16,2564
8,18,17,2446
8,18,18,2379
8,18,19,2487
8,18,20,2485
8,18,21,2462
8,18,22,2406
8,18,23,2188
8,18,24,2287
8,19,1,1085
8,19,2,1064
8,19,3,1257
8,19,4,1175
8,19,5,1100
8,19,6,1118
8,19,7,2017
8,19,8,2000
8,19,9,2034
8,19,10,1844
8,19,11,1895
8,19,12,1853
8,19,13,1765
8,19,14,1972
8,19,15,2120
8,19,16,2055
8,19,17,2072
8,19,18,1936
8,19,19,1846
8,19,20,1788
8,19,21,1950
8,19,22,2005
8,19,23,1146
8,19,24,904
8,20,1,710
8,20,2,487
8,20,3,401
8,20,4,41
8,20,5,-68
8,20,6,30
8,20,7,1307
8,20,8,1051
8,20,9,777
8,20,10,1007
8,20,11,1364
8,20,12,1380
8,20,13,1457
8,20,14,1620
8,20,15,1648
8,20,16,1620
8,20,17,1708
8,20,18,1944
8,20,19,2433
8,20,20,2445
8,20,21,2401
8,20,22,2276
8,20,23,1198
8,20,24,1072
8,21,1,1483
8,21,2,1267
8,21,3,1105
8,21,4,868
8,21,5,894
8,21,6,1136
8,21,7,1200
8,21,8,1245
8,21,9,1641
8,21,10,1714
8,21,11,1773
8,21,12,1785
8,21,13,1971
8,21,14,2023
8,21,15,1986
8,21,16,1662
8,21,17,1511
8,21,18,2204
8,21,19,2330
8,21,20,2453
8,21,21,2438
8,21,22,2138
8,21,23,1990
8,21,24,1487
8,22,1,1157
8,22,2,1233
8,22,3,1219
8,22,4,1466
8,22,5,1393
8,22,6,2011
8,22,7,2298
8,22,8,1929
8,22,9,1913
8,22,10,1892
8,22,11,1941
8,22,12,1884
8,22,13,1718
8,22,14,1742
8,22,15,1810
8,22,16,2185
8,22,17,1760
8,22,18,2391
8,22,19,2097
8,22,20,2177
8,22,21,2158
8,22,22,2023
8,22,23,2158
8,22,24,1700
8,23,1,1459
8,23,2,1258
8,23,3,1346
8,23,4,1366
8,23,5,1410
8,23,6,1759
8,23,7,1937
8,23,8,1922
8,23,9,1983
8,23,10,2163
8,23,11,2399
8,23,12,2489
8,23,13,2556
8,23,14,2540
8,23,15,2493
8,23,16,2494
8,23,17,2401
8,23,18,2444
8,23,19,2477
8,23,20,2381
8,23,21,2394
8,23,22,2454
8,23,23,2387
8,23,24,2341
8,24,1,2128
8,24,2,2086
8,24,3,2047
8,24,4,2033
8,24,5,2123
8,24,6,2422
8,24,7,2343
8,24,8,2089
8,24,9,2080
8,24,10,1911
8,24,11,1918
8,24,12,2130
8,24,13,2390
8,24,14,2425
8,24,15,2550
8,24,16,2531
8,24,17,2518
8,24,18,2499
8,24,19,2117
8,24,20,2143
8,24,21,2479
8,24,22,2475
8,24,23,2508
8,24,24,2138
8,25,1,2072
8,25,2,1800
8,25,3,1624
8,25,4,1518
8,25,5,1797
8,25,6,2092
8,25,7,2061
8,25,8,1846
8,25,9,1858
8,25,10,1857
8,25,11,1843
8,25,12,2053
8,25,13,2350
8,25,14,2453
8,25,15,2420
8,25,16,2462
8,25,17,2467
8,25,18,2459
8,25,19,2481
8,25,20,2440
8,25,21,2484
8,25,22,2498
8,25,23,2348
8,25,24,1805
8,26,1,244
8,26,2,-28
8,26,3,-157
8,26,4,-226
8,26,5,-268
8,26,6,238
8,26,7,114
8,26,8,105
8,26,9,382
8,26,10,438
8,26,11,372
8,26,12,271
8,26,13,111
8,26,14,-85
8,26,15,47
8,26,16,-122
8,26,17,187
8,26,18,448
8,26,19,316
8,26,20,275
8,26,21,228
8,26,22,112
8,26,23,768
8,26,24,569
8,27,1,-5
8,27,2,-67
8,27,3,-67
8,27,4,-64
8,27,5,-68
8,27,6,-37
8,27,7,451
8,27,8,93
8,27,9,-341
8,27,10,-350
8,27,11,-88
8,27,12,-137
8,27,13,-472
8,27,14,-648
8,27,15,-172
8,27,16,-82
8,27,17,-149
8,27,18,-143
8,27,19,252
8,27,20,209
8,27,21,360
8,27,22,354
8,27,23,195
8,27,24,228
8,28,1,1111
8,28,2,435
8,28,3,669
8,28,4,471
8,28,5,575
8,28,6,885
8,28,7,1376
8,28,8,1050
8,28,9,967
8,28,10,768
8,28,11,1081
8,28,12,1204
8,28,13,1352
8,28,14,1333
8,28,15,1569
8,28,16,1164
8,28,17,1259
8,28,18,1371
8,28,19,1430
8,28,20,1510
8,28,21,1555
8,28,22,1631
8,28,23,1692
8,28,24,1446
8,29,1,1560
8,29,2,1521
8,29,3,1149
8,29,4,1172
8,29,5,1489
8,29,6,1753
8,29,7,2146
8,29,8,1950
8,29,9,1573
8,29,10,1925
8,29,11,1556
8,29,12,1482
8,29,13,1753
8,29,14,2124
8,29,15,2671
8,29,16,2408
8,29,17,2528
8,29,18,2451
8,29,19,2561
8,29,20,2535
8,29,21,2490
8,29,22,2326
8,29,23,2099
8,29,24,2185
8,30,1,2172
8,30,2,2068
8,30,3,2046
8,30,4,2088
8,30,5,2036
8,30,6,2166
8,30,7,2157
8,30,8,2208
8,30,9,2219
8,30,10,2306
8,30,11,2256
8,30,12,2453
8,30,13,2573
8,30,14,2596
8,30,15,2574
8,30,16,2534
8,30,17,2545
8,30,18,2558
8,30,19,2553
8,30,20,2577
8,30,21,2538
8,30,22,2576
8,30,23,2463
8,30,24,2475
8,31,1,2375
8,31,2,2279
8,31,3,2224
8,31,4,2202
8,31,5,2112
8,31,6,2170
8,31,7,2103
8,31,8,2329
8,31,9,2106
8,31,10,1970
8,31,11,2227
8,31,12,2351
8,31,13,2495
8,31,14,2532
8,31,15,2517
8,31,16,2535
8,31,17,2345
8,31,18,2337
8,31,19,2216
8,31,20,2343
8,31,21,2296
8,31,22,2193
8,31,23,2231
8,31,24,2336
9,1,1,2138
9,1,2,1651
9,1,3,1593
9,1,4,1620
9,1,5,2099
9,1,6,2280
9,1,7,2284
9,1,8,2446
9,1,9,2565
9,1,10,2300
9,1,11,2172
9,1,12,2234
9,1,13,2474
9,1,14,2457
9,1,15,2771
9,1,16,2654
9,1,17,2525
9,1,18,2504
9,1,19,2585
9,1,20,2524
9,1,21,2295
9,1,22,2272
9,1,23,2125
9,1,24,2077
9,2,1,2276
9,2,2,2339
9,2,3,2331
9,2,4,2315
9,2,5,2374
9,2,6,2485
9,2,7,2363
9,2,8,2319
9,2,9,2600
9,2,10,2603
9,2,11,2699
9,2,12,2734
9,2,13,2730
9,2,14,2816
9,2,15,2814
9,2,16,2817
9,2,17,2768
9,2,18,2808
9,2,19,2823
9,2,20,2749
9,2,21,2618
9,2,22,2722
9,2,23,2631
9,2,24,2120
9,3,1,1149
9,3,2,794
9,3,3,744
9,3,4,494
9,3,5,379
9,3,6,416
9,3,7,1026
9,3,8,1239
9,3,9,1158
9,3,10,1162
9,3,11,1425
9,3,12,1667
9,3,13,2390
9,3,14,2524
9,3,15,2497
9,3,16,2531
9,3,17,2481
9,3,18,2084
9,3,19,2025
9,3,20,2032
9,3,21,2032
9,3,22,1979
9,3,23,1787
9,3,24,1722
9,4,1,1848
9,4,2,1187
9,4,3,709
9,4,4,545
9,4,5,376
9,4,6,569
9,4,7,1208
9,4,8,1355
9,4,9,1055
9,4,10,1243
9,4,11,1589
9,4,12,1745
9,4,13,1980
9,4,14,1862
9,4,15,1819
9,4,16,1765
9,4,17,2130
9,4,18,1751
9,4,19,1550
9,4,20,1585
9,4,21,1461
9,4,22,1500
9,4,23,1706
9,4,24,1438
9,5,1,1096
9,5,2,1074
9,5,3,866
9,5,4,670
9,5,5,780
9,5,6,884
9,5,7,1315
9,5,8,1285
9,5,9,1496
9,5,10,1557
9,5,11,1749
9,5,12,2227
9,5,13,2113
9,5,14,2188
9,5,15,2298
9,5,16,2322
9,5,17,2205
9,5,18,2239
9,5,19,2237
9,5,20,2138
9,5,21,2072
9,5,22,1381
9,5,23,2091
9,5,24,1695
9,6,1,1717
9,6,2,1723
9,6,3,1634
9,6,4,1541
9,6,5,1418
9,6,6,1780
9,6,7,1708
9,6,8,2023
9,6,9,2254
9,6,10,2667
9,6,11,2135
9,6,12,2231
9,6,13,2547
9,6,14,2511
9,6,15,2504
9,6,16,2624
9,6,17,2684
9,6,18,2852
9,6,19,2833
9,6,20,2758
9,6,21,2498
9,6,22,2262
9,6,23,2261
9,6,24,2180
9,7,1,1426
9,7,2,1858
9,7,3,1581
9,7,4,1313
9,7,5,1235
9,7,6,1358
9,7,7,1404
9,7,8,1284
9,7,9,1352
9,7,10,922
9,7,11,665
9,7,12,790
9,7,13,1008
9,7,14,1029
9,7,15,1307
9,7,16,1378
9,7,17,1414
9,7,18,1307
9,7,19,1167
9,7,20,1016
9,7,21,923
9,7,22,921
9,7,23,480
9,7,24,541
9,8,1,475
9,8,2,672
9,8,3,587
9,8,4,595
9,8,5,631
9,8,6,1098
9,8,7,1807
9,8,8,1557
9,8,9,1412
9,8,10,1261
9,8,11,1273
9,8,12,1542
9,8,13,1642
9,8,14,1665
9,8,15,1887
9,8,16,1926
9,8,17,1899
9,8,18,1979
9,8,19,1887
9,8,20,1723
9,8,21,1494
9,8,22,1812
9,8,23,1344
9,8,24,1751
9,9,1,2043
9,9,2,1664
9,9,3,789
9,9,4,765
9,9,5,740
9,9,6,852
9,9,7,1590
9,9,8,1579
9,9,9,1235
9,9,10,1442
9,9,11,1507
9,9,12,1708
9,9,13,1009
9,9,14,1023
9,9,15,1511
9,9,16,1405
9,9,17,1569
9,9,18,1361
9,9,19,1400
9,9,20,1395
9,9,21,1388
9,9,22,1212
9,9,23,1367
9,9,24,1293
9,10,1,629
9,10,2,201
9,10,3,276
9,10,4,404
9,10,5,347
9,10,6,466
9,10,7,1568
9,10,8,1568
9,10,9,1363
9,10,10,1260
9,10,11,1311
9,10,12,1229
9,10,13,798
9,10,14,541
9,10,15,696
9,10,16,946
9,10,17,1150
9,10,18,933
9,10,19,1086
9,10,20,819
9,10,21,689
9,10,22,742
9,10,23,546
9,10,24,128
9,11,1,239
9,11,2,-142
9,11,3,-77
9,11,4,-48
9,11,5,-42
9,11,6,11
9,11,7,897
9,11,8,572
9,11,9,392
9,11,10,352
9,11,11,372
9,11,12,403
9,11,13,348
9,11,14,447
9,11,15,851
9,11,16,1220
9,11,17,1329
9,11,18,1886
9,11,19,2058
9,11,20,2037
9,11,21,1802
9,11,22,1573
9,11,23,679
9,11,24,-210
9,12,1,147
9,12,2,153
9,12,3,269
9,12,4,415
9,12,5,435
9,12,6,591
9,12,7,1480
9,12,8,1412
9,12,9,1314
9,12,10,1332
9,12,11,684
9,12,12,939
9,12,13,1023
9,12,14,1044
9,12,15,972
9,12,16,943
9,12,17,1111
9,12,18,1223
9,12,19,1240
9,12,20,1274
9,12,21,1134
9,12,22,1133
9,12,23,459
9,12,24,285
9,13,1,-34
9,13,2,-58
9,13,3,-493
9,13,4,-521
9,13,5,-421
9,13,6,65
9,13,7,1415
9,13,8,1189
9,13,9,1012
9,13,10,837
9,13,11,833
9,13,12,520
9,13,13,362
9,13,14,569
9,13,15,419
9,13,16,393
9,13,17,385
9,13,18,424
9,13,19,811
9,13,20,835
9,13,21,676
9,13,22,749
9,13,23,-73
9,13,24,-237
9,14,1,-544
9,14,2,-662
9,14,3,-564
9,14,4,-550
9,14,5,-446
9,14,6,-337
9,14,7,1096
9,14,8,1300
9,14,9,1314
9,14,10,1289
9,14,11,715
9,14,12,778
9,14,13,924
9,14,14,966
9,14,15,945
9,14,16,1053
9,14,17,669
9,14,18,625
9,14,19,877
9,14,20,771
9,14,21,753
9,14,22,813
9,14,23,-261
9,14,24,-367
9,15,1,-779
9,15,2,-901
9,15,3,-872
9,15,4,-861
9,15,5,-790
9,15,6,-493
9,15,7,590
9,15,8,760
9,15,9,441
9,15,10,458
9,15,11,498
9,15,12,641
9,15,13,759
9,15,14,887
9,15,15,1364
9,15,16,1343
9,15,17,975
9,15,18,1000
9,15,19,1188
9,15,20,1057
9,15,21,938
9,15,22,767
9,15,23,-639
9,15,24,-708
9,16,1,-932
9,16,2,-907
9,16,3,-579
9,16,4,-607
9,16,5,-796
9,16,6,-398
9,16,7,-147
9,16,8,-118
9,16,9,-84
9,16,10,-59
9,16,11,-241
9,16,12,-238
9,16,13,-188
9,16,14,-141
9,16,15,-97
9,16,16,-185
9,16,17,-146
9,16,18,379
9,16,19,303
9,16,20,346
9,16,21,272
9,16,22,224
9,16,23,-221
9,16,24,-751
9,17,1,-742
9,17,2,-522
9,17,3,-738
9,17,4,-748
9,17,5,-574
9,17,6,-595
9,17,7,-251
9,17,8,-352
9,17,9,-423
9,17,10,-295
9,17,11,-349
9,17,12,-336
9,17,13,-115
9,17,14,31
9,17,15,282
9,17,16,210
9,17,17,161
9,17,18,600
9,17,19,643
9,17,20,491
9,17,21,243
9,17,22,-352
9,17,23,-1119
9,17,24,-1225
9,18,1,-1273
9,18,2,-1243
9,18,3,-1117
9,18,4,-1076
9,18,5,-1100
9,18,6,-1128
9,18,7,-678
9,18,8,-709
9,18,9,-652
9,18,10,-803
9,18,11,-715
9,18,12,-559
9,18,13,-646
9,18,14,-562
9,18,15,-25
9,18,16,-74
9,18,17,-200
9,18,18,234
9,18,19,360
9,18,20,284
9,18,21,247
9,18,22,92
9,18,23,-1220
9,18,24,-1653
9,19,1,-1461
9,19,2,-1433
9,19,3,-1325
9,19,4,-1151
9,19,5,-950
9,19,6,-512
9,19,7,975
9,19,8,118
9,19,9,578
9,19,10,730
9,19,11,781
9,19,12,846
9,19,13,719
9,19,14,1416
9,19,15,1166
9,19,16,1110
9,19,17,1279
9,19,18,1153
9,19,19,1437
9,19,20,1473
9,19,21,1333
9,19,22,1195
9,19,23,-264
9,19,24,-803
9,20,1,-852
9,20,2,-983
9,20,3,-1266
9,20,4,-1288
9,20,5,-851
9,20,6,-128
9,20,7,908
9,20,8,687
9,20,9,360
9,20,10,425
9,20,11,558
9,20,12,484
9,20,13,541
9,20,14,698
9,20,15,990
9,20,16,837
9,20,17,923
9,20,18,1380
9,20,19,1667
9,20,20,1190
9,20,21,1095
9,20,22,1034
9,20,23,304
9,20,24,-22
9,21,1,-570
9,21,2,-586
9,21,3,-847
9,21,4,-815
9,21,5,-420
9,21,6,-48
9,21,7,1864
9,21,8,1800
9,21,9,1836
9,21,10,1880
9,21,11,1749
9,21,12,1477
9,21,13,1511
9,21,14,1439
9,21,15,1061
9,21,16,1206
9,21,17,1196
9,21,18,1569
9,21,19,1430
9,21,20,1407
9,21,21,1517
9,21,22,808
9,21,23,-750
9,21,24,-1116
9,22,1,-1350
9,22,2,-1216
9,22,3,-1081
9,22,4,-1068
9,22,5,-1009
9,22,6,-862
9,22,7,239
9,22,8,35
9,22,9,-76
9,22,10,-184
9,22,11,-102
9,22,12,-98
9,22,13,-29
9,22,14,20
9,22,15,214
9,22,16,239
9,22,17,454
9,22,18,869
9,22,19,875
9,22,20,879
9,22,21,651
9,22,22,418
9,22,23,-1079
9,22,24,-1503
9,23,1,-1117
9,23,2,-1093
9,23,3,-1183
9,23,4,-1039
9,23,5,-1117
9,23,6,-1013
9,23,7,448
9,23,8,560
9,23,9,555
9,23,10,423
9,23,11,481
9,23,12,522
9,23,13,360
9,23,14,584
9,23,15,421
9,23,16,610
9,23,17,710
9,23,18,612
9,23,19,621
9,23,20,592
9,23,21,378
9,23,22,27
9,23,23,-897
9,23,24,-1102
9,24,1,-868
9,24,2,-797
9,24,3,-738
9,24,4,-731
9,24,5,-742
9,24,6,-591
9,24,7,741
9,24,8,664
9,24,9,382
9,24,10,388
9,24,11,494
9,24,12,576
9,24,13,152
9,24,14,437
9,24,15,739
9,24,16,768
9,24,17,614
9,24,18,678
9,24,19,1057
9,24,20,845
9,24,21,629
9,24,22,292
9,24,23,-581
